"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Leptochidium albociliatum",223432,"Leptochidium albociliatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Massalongiaceae","","","Leptochidium","albociliatum","iNat:5471686",48.868446,-123.378882,"2017-03-25",NA,NA,"Andrew Simon","false","research",143
"Diploschistes scruposus",117945,"Diploschistes scruposus",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Ostropales","","","","Graphidaceae","","","Diploschistes","scruposus","iNat:5471704",48.868446,-123.378882,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",143
"Peltigera rufescens",180448,"Peltigera rufescens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","rufescens","iNat:5471720",48.868728,-123.379097,"2017-03-25",NA,NA,"Andrew Simon","false","research",130
"Usnea",67747,"Usnea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","","iNat:5471769",48.868728,-123.379097,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",130
"Sphaerophorus tuckermanii",123231,"Sphaerophorus tuckermanii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Sphaerophoraceae","","","Sphaerophorus","tuckermanii","iNat:5471861",48.870394,-123.380814,"2017-03-25",NA,NA,"Andrew Simon","false","research",105
"Collema furfuraceum",117947,"Collema furfuraceum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Collema","furfuraceum","iNat:5472870",48.868785,-123.378711,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",87
"Massalongia carnosa",224470,"Massalongia carnosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Massalongiaceae","","","Massalongia","carnosa","iNat:5483241",48.868338,-123.37781,"2017-03-25",NA,NA,"Andrew Simon","false","research",134
"Scytinium gelatinosum",526716,"Scytinium gelatinosum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","gelatinosum","iNat:5483258",48.868338,-123.37781,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",134
"Scytinium gelatinosum",526716,"Scytinium gelatinosum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","gelatinosum","iNat:5483272",48.869293,-123.379397,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",118
"Hypogymnia physodes",117971,"Hypogymnia physodes",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","physodes","iNat:5486681",48.950577,-123.515663,"2017-03-27",NA,NA,"Andrew Simon","false","needs_id",174
"Hypogymnia enteromorpha",222048,"Hypogymnia enteromorpha",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","enteromorpha","iNat:5486699",48.950577,-123.515663,"2017-03-27",NA,NA,"Andrew Simon","false","research",174
"Hypogymnia imshaugii",179042,"Hypogymnia imshaugii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","imshaugii","iNat:5486708",48.950577,-123.515663,"2017-03-27",NA,NA,"Andrew Simon","false","needs_id",174
"Tuckermanopsis orbata",813868,"Tuckermanopsis orbata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Tuckermanopsis","orbata","iNat:5486711",48.950577,-123.515663,"2017-03-27",NA,NA,"Andrew Simon","false","research",174
"Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:5486731",48.869118,-123.379879,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",174
"Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:5486736",48.869118,-123.379879,"2017-03-25",NA,NA,"Andrew Simon","false","research",174
"Scytinium platynum",532310,"Scytinium platynum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","platynum","iNat:5515654",48.865335,-123.36843,"2017-03-30",NA,NA,"Andrew Simon","false","research",87
"Leptogium pseudofurfuraceum",223476,"Leptogium pseudofurfuraceum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Leptogium","pseudofurfuraceum","iNat:5516443",48.863605,-123.363709,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",87
"Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:5516445",48.863605,-123.363709,"2017-03-30",NA,NA,"Andrew Simon","false","research",87
"Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:5516458",48.863605,-123.363709,"2017-03-30",NA,NA,"Andrew Simon","false","research",87
"Sticta globulifuliginosa",1456918,"Sticta globulifuliginosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","globulifuliginosa","iNat:5516461",48.864226,-123.366885,"2017-03-30",NA,NA,"Andrew Simon","false","research",112
"Peltigera rufescens",180448,"Peltigera rufescens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","rufescens","iNat:5516466",48.864875,-123.367958,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",112
"Scytinium lichenoides",526717,"Scytinium lichenoides",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","lichenoides","iNat:5516472",48.864875,-123.367958,"2017-03-30",NA,NA,"Andrew Simon","false","research",112
"Diploschistes scruposus",117945,"Diploschistes scruposus",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Ostropales","","","","Graphidaceae","","","Diploschistes","scruposus","iNat:5516500",48.86343,-123.362045,"2017-03-30",NA,NA,"Andrew Simon","false","research",87
"Hypogymnia inactiva",126597,"Hypogymnia inactiva",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","inactiva","iNat:5525983",48.869909,-123.364449,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",349
"Hypogymnia imshaugii",179042,"Hypogymnia imshaugii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","imshaugii","iNat:5525996",48.869909,-123.364449,"2017-03-30",NA,NA,"Andrew Simon","false","research",349
"Physconia enteroxantha",228066,"Physconia enteroxantha",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Caliciales","","","","Physciaceae","","","Physconia","enteroxantha","iNat:5526013",48.86343,-123.362775,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",87
"Physconia perisidiosa",203896,"Physconia perisidiosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Caliciales","","","","Physciaceae","","","Physconia","perisidiosa","iNat:5526016",48.864418,-123.366637,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",87
"Cladonia furcata",54607,"Cladonia furcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","furcata","iNat:5536939",48.864009,-123.357432,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",87
"Cladonia furcata",54607,"Cladonia furcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","furcata","iNat:5536993",48.868032,-123.377473,"2017-03-25",NA,NA,"Andrew Simon","false","needs_id",87
"Parmelia saxatilis",117860,"Parmelia saxatilis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","saxatilis","iNat:5537168",48.869048,-123.37846,"2017-04-01",NA,NA,"Andrew Simon","false","research",87
"Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:5537228",48.867975,-123.377688,"2017-04-01",NA,NA,"Andrew Simon","false","research",87
"Peltigera rufescens",180448,"Peltigera rufescens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","rufescens","iNat:5537273",48.869577,-123.379716,"2017-04-01",NA,NA,"Andrew Simon","false","needs_id",43
"Scytinium palmatum",532308,"Scytinium palmatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","palmatum","iNat:5537523",48.870213,-123.380638,"2017-04-01",NA,NA,"Andrew Simon","false","needs_id",43
"Scytinium lichenoides",526717,"Scytinium lichenoides",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","lichenoides","iNat:5537530",48.870213,-123.380638,"2017-04-01",NA,NA,"Andrew Simon","false","needs_id",43
"Tuckermanopsis chlorophylla",1019557,"Tuckermanopsis chlorophylla",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Tuckermanopsis","chlorophylla","iNat:5537571",48.871694,-123.382763,"2017-04-01",NA,NA,"Andrew Simon","false","research",43
"Cladonia uncialis",121208,"Cladonia uncialis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","uncialis","iNat:5537636",48.87034,-123.380316,"2017-04-01",NA,NA,"Andrew Simon","false","needs_id",82
"Hypogymnia tubulosa",179720,"Hypogymnia tubulosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","tubulosa","iNat:5537652",48.867891,-123.37713,"2017-04-01",NA,NA,"Andrew Simon","false","research",87
"Sticta globulifuliginosa",1456918,"Sticta globulifuliginosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","globulifuliginosa","iNat:5537687",48.868907,-123.378589,"2017-04-01",NA,NA,"Andrew Simon","false","needs_id",87
"Xanthoparmelia",60724,"Xanthoparmelia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","","iNat:5538381",48.865209,-123.367506,"2017-03-30",NA,NA,"Andrew Simon","false","needs_id",43
"Hypogymnia enteromorpha",222048,"Hypogymnia enteromorpha",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","enteromorpha","iNat:5551257",48.870149,-123.380606,"2017-04-02",NA,NA,"Andrew Simon","false","needs_id",87
"Peltigera pacifica",227392,"Peltigera pacifica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","pacifica","iNat:5551264",48.871476,-123.382366,"2017-04-02",NA,NA,"Andrew Simon","false","needs_id",87
"Peltigera pacifica",227392,"Peltigera pacifica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","pacifica","iNat:5551270",48.871476,-123.382366,"2017-04-02",NA,NA,"Andrew Simon","false","needs_id",87
"Sticta",117896,"Sticta",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","","iNat:5551272",48.871476,-123.382366,"2017-04-02",NA,NA,"Andrew Simon","false","needs_id",87
"Nephroma laevigatum",117847,"Nephroma laevigatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Nephromataceae","","","Nephroma","laevigatum","iNat:5551275",48.871476,-123.382366,"2017-04-02",NA,NA,"Andrew Simon","false","research",87
"Peltigera leucophlebia",119676,"Peltigera leucophlebia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","leucophlebia","iNat:5551327",48.87125,-123.381808,"2017-04-02",NA,NA,"Andrew Simon","false","needs_id",87
"Cladonia portentosa",119666,"Cladonia portentosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","portentosa","iNat:5646947",48.906621,-123.358011,"2017-04-10",NA,NA,"Andrew Simon","false","needs_id",114
"Cladonia rangiferina",119778,"Cladonia rangiferina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","rangiferina","iNat:5646954",48.906621,-123.358011,"2017-04-10",NA,NA,"Andrew Simon","false","needs_id",114
"Scytinium palmatum",532308,"Scytinium palmatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","palmatum","iNat:5646973",48.906621,-123.356552,"2017-04-10",NA,NA,"Andrew Simon","false","needs_id",82
"Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","membranacea","iNat:5646990",48.906141,-123.3599,"2017-04-10",NA,NA,"Andrew Simon","false","needs_id",222
"Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:5655032",48.867199,-123.33797,"2017-04-11",NA,NA,"Andrew Simon","false","research",114
"Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:5660730",48.867256,-123.338356,"2017-04-11",NA,NA,"Lauren Magner","false","needs_id",87
"Dermatocarpon",154128,"Dermatocarpon",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","","iNat:5677660",48.867897,-123.387162,"2017-04-13",NA,NA,"KK","false","needs_id",NA
"Polycauliona rosei",463838,"Polycauliona rosei",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Teloschistales","","","","Teloschistaceae","Xanthorioideae","","Polycauliona","rosei","iNat:5679890",48.868162,-123.387292,"2017-04-13",NA,NA,"KK","false","research",NA
"Polycauliona candelaria",463825,"Polycauliona candelaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Teloschistales","","","","Teloschistaceae","Xanthorioideae","","Polycauliona","candelaria","iNat:5703981",48.867988,-123.387297,"2017-04-14",NA,NA,"KK","false","needs_id",NA
"Cladonia furcata",54607,"Cladonia furcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","furcata","iNat:5715316",48.86794,-123.387027,"2017-04-14",NA,NA,"Andrew Simon","false","needs_id",36
"Dermatocarpon",154128,"Dermatocarpon",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","","iNat:5715319",48.86794,-123.387027,"2017-04-14",NA,NA,"Andrew Simon","false","needs_id",36
"Xanthoparmelia",60724,"Xanthoparmelia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","","iNat:5715320",48.86794,-123.387027,"2017-04-14",NA,NA,"Andrew Simon","false","needs_id",36
"Xanthomendoza oregana",338616,"Xanthomendoza oregana",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Teloschistales","","","","Teloschistaceae","Xanthorioideae","","Xanthomendoza","oregana","iNat:5715326",48.86794,-123.387027,"2017-04-14",NA,NA,"Andrew Simon","false","needs_id",36
"Ramalina farinacea",54758,"Ramalina farinacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","farinacea","iNat:5715328",48.86794,-123.387027,"2017-04-14",NA,NA,"Andrew Simon","false","research",36
"Dermatocarpon",154128,"Dermatocarpon",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","","iNat:5715337",48.86794,-123.387027,"2017-04-14",NA,NA,"Andrew Simon","false","needs_id",36
"Peltigera polydactylon",69728,"Peltigera polydactylon",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","polydactylon","iNat:5885313",48.913954,-123.387537,"2017-04-20",NA,NA,"Andrew Simon","false","research",139
"Cladonia portentosa",119666,"Cladonia portentosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","portentosa","iNat:5885839",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Cladonia furcata",54607,"Cladonia furcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","furcata","iNat:5885843",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Cladonia rangiferina",119778,"Cladonia rangiferina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","rangiferina","iNat:5885845",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:5885847",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Cladonia squamosa",117963,"Cladonia squamosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","squamosa","iNat:5885848",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:5885849",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","membranacea","iNat:5885851",48.90672,-123.358397,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",81
"Protoparmeliopsis muralis",632126,"Protoparmeliopsis muralis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Lecanoraceae","","","Protoparmeliopsis","muralis","iNat:5886023",48.906649,-123.358312,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",114
"Lecanoromycetes",54743,"Lecanoromycetes",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","","","","","","","","","","","","iNat:5886026",48.906649,-123.358312,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",114
"Cladonia scabriuscula",217148,"Cladonia scabriuscula",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","scabriuscula","iNat:5886030",48.906649,-123.358312,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",114
"Scytinium palmatum",532308,"Scytinium palmatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","palmatum","iNat:5886431",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",48
"Physcia caesia",194681,"Physcia caesia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Caliciales","","","","Physciaceae","","","Physcia","caesia","iNat:5886432",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","research",48
"Protoparmeliopsis muralis",632126,"Protoparmeliopsis muralis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Lecanoraceae","","","Protoparmeliopsis","muralis","iNat:5886442",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",48
"Cladonia chlorophaea",1080564,"Cladonia chlorophaea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","chlorophaea","iNat:5886443",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",48
"Xanthoparmelia",60724,"Xanthoparmelia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","","iNat:5886445",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",48
"Lepraria nivalis",223259,"Lepraria nivalis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Stereocaulaceae","","","Lepraria","nivalis","iNat:5886446",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","needs_id",48
"Parmelia saxatilis",117860,"Parmelia saxatilis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","saxatilis","iNat:5886472",48.906832,-123.356745,"2017-04-20",NA,NA,"Andrew Simon","false","research",48
"Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:5964275",48.868413,-123.378224,"2017-04-21",NA,NA,"Andrew Simon","false","research",174
"Cladonia rangiferina",119778,"Cladonia rangiferina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","rangiferina","iNat:5964577",48.914011,-123.387998,"2017-04-24",NA,NA,"Andrew Simon","false","needs_id",79
"Parmelia hygrophila",194661,"Parmelia hygrophila",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","hygrophila","iNat:6047538",48.904562,-123.413458,"2017-04-30",NA,NA,"Andrew Simon","false","research",354
"Dermatocarpon",154128,"Dermatocarpon",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","","iNat:6047544",48.904562,-123.413458,"2017-04-30",NA,NA,"Andrew Simon","false","needs_id",354
"Peltigera collina",194736,"Peltigera collina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","collina","iNat:6047548",48.904562,-123.413458,"2017-04-30",NA,NA,"Andrew Simon","false","research",354
"Parmelia hygrophila",194661,"Parmelia hygrophila",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","hygrophila","iNat:6202205",48.904562,-123.413544,"2017-04-30",NA,NA,"Andrew Simon","false","research",241
"Dermatocarpon reticulatum",218258,"Dermatocarpon reticulatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","reticulatum","iNat:6202206",48.904562,-123.413544,"2017-04-30",NA,NA,"Andrew Simon","false","research",241
"Xanthoria parietina",55576,"Xanthoria parietina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Teloschistales","","","","Teloschistaceae","Xanthorioideae","","Xanthoria","parietina","iNat:6216797",48.868131,-123.377495,"2017-04-28",NA,NA,"Andrew Simon","false","needs_id",144
"Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","coniocraea","iNat:6217225",48.867256,-123.338141,"2017-05-06",NA,NA,"Andrew Simon","false","research",148
