"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Evasterias troschelii",84265,"Evasterias troschelii",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Evasterias","troschelii","iNat:118596479",48.901722,-123.447617,"2022-05-21",NA,NA,"Catiemac","false","research",4
"Metacarcinus magister",63697,"Metacarcinus magister",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Metacarcinus","magister","iNat:118596796",48.90157,-123.447303,"2022-05-21",NA,NA,"Catiemac","false","research",4
"Clinocardium nuttallii",69925,"Clinocardium nuttallii",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","","Cardioidea","Cardiidae","Clinocardiinae","","Clinocardium","nuttallii","iNat:118881243",48.903892,-123.449242,"2022-05-21",NA,NA,"Catiemac","false","research",36
"Clinocardium nuttallii",69925,"Clinocardium nuttallii",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","","Cardioidea","Cardiidae","Clinocardiinae","","Clinocardium","nuttallii","iNat:118881374",48.90158,-123.44728,"2022-05-21",NA,NA,"Catiemac","false","research",4
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:118902079",48.903897,-123.449287,"2022-05-19",NA,NA,"Catiemac","false","research",5
"Sebastes maliger",63386,"Sebastes maliger",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","","Scorpaenidae","Sebastinae","","Sebastes","maliger","iNat:118953680",48.919658,-123.493581,"2022-05-21",NA,NA,"Simon Gillgannon","false","research",5503
"Lottia limatula",333425,"Lottia limatula",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","limatula","iNat:118975826",48.915993,-123.369408,"2022-05-27",NA,NA,"Hao Kang","false","needs_id",NA
"Hemigrapsus nudus",48342,"Hemigrapsus nudus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","nudus","iNat:118976027",48.915993,-123.369408,"2022-05-27",NA,NA,"Hao Kang","false","research",NA
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:119099373",48.865372,-123.349822,"2022-05-28",NA,NA,"Kevin Toomer","false","research",NA
"Metacarcinus magister",63697,"Metacarcinus magister",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Metacarcinus","magister","iNat:119101134",48.865678,-123.349686,"2022-05-28",NA,NA,"Kevin Toomer","false","research",NA
"Alitta williami",1115984,"Alitta williami",NA,"Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","","Nereididae","Nereidinae","","Alitta","williami","iNat:119177595",48.883815,-123.326427,"2022-05-28",NA,NA,"Andrew Simon","false","needs_id",25
"Polychaeta",47490,"Polychaeta",NA,"Animalia","Annelida","","","Polychaeta","","","","","","","","","","","","iNat:119177596",48.883853,-123.326369,"2022-05-28",NA,NA,"Andrew Simon","false","needs_id",25
"Oncorhynchus gorbuscha",107570,"Oncorhynchus gorbuscha",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","","Salmonidae","Salmoninae","","Oncorhynchus","gorbuscha","iNat:119177597",48.883868,-123.32633,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Heptacarpus",63680,"Heptacarpus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Caridea","Alpheoidea","Thoridae","","","Heptacarpus","","iNat:119177599",48.883863,-123.326378,"2022-05-28",NA,NA,"Andrew Simon","false","needs_id",25
"Telmessus cheiragonus",180391,"Telmessus cheiragonus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cheiragonoidea","Cheiragonidae","","","Telmessus","cheiragonus","iNat:119177600",48.883867,-123.326373,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Metacarcinus magister",63697,"Metacarcinus magister",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Metacarcinus","magister","iNat:119177601",48.883853,-123.326375,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Calliopioidea",983383,"Calliopioidea",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","","","","","","iNat:119177605",48.883856,-123.326436,"2022-05-28",NA,NA,"Andrew Simon","false","needs_id",25
"Leptocottus armatus",49163,"Leptocottus armatus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","Cottidae","","","Leptocottus","armatus","iNat:119177606",48.883856,-123.326436,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Lophopanopeus bellus",50818,"Lophopanopeus bellus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Panopeidae","","","Lophopanopeus","bellus","iNat:119177607",48.883855,-123.326437,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Cottoidei",1303567,"Cottoidei",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","","","","","","iNat:119177610",48.883856,-123.326439,"2022-05-28",NA,NA,"Andrew Simon","false","needs_id",25
"Metacarcinus magister",63697,"Metacarcinus magister",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Metacarcinus","magister","iNat:119177611",48.883853,-123.326436,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Sebastes flavidus",64477,"Sebastes flavidus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","","Scorpaenidae","Sebastinae","","Sebastes","flavidus","iNat:119177618",48.883853,-123.32634,"2022-05-28",NA,NA,"Andrew Simon","false","research",25
"Mytilus edulis",1108240,"Mytilus edulis",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","","Mytilida","","","Mytiloidea","Mytilidae","Mytilinae","","Mytilus","edulis","iNat:119506405",48.871875,-123.310525,"2022-05-20",NA,NA,"Mary Sanseverino","false","research",4
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","oregonensis","iNat:119506406",48.87185,-123.310494,"2022-05-20",NA,NA,"Mary Sanseverino","false","research",4
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","oregonensis","iNat:119744713",48.956342,-123.499886,"2022-05-21",NA,NA,"Mary Sanseverino","false","research",4
"Oncorhynchus gorbuscha",107570,"Oncorhynchus gorbuscha",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","","Salmonidae","Salmoninae","","Oncorhynchus","gorbuscha","iNat:119877418",48.884217,-123.326519,"2022-06-01",NA,NA,"Jeannine Georgeson","false","research",NA
"Cucumaria miniata",117695,"Cucumaria miniata",NA,"Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","","Cucumariidae","","","Cucumaria","miniata","iNat:119922743",48.893638,-123.403266,"2022-05-31",NA,NA,"Derek Hilborn","false","research",NA
"Pugettia producta",49723,"Pugettia producta",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Epialtinae","","Pugettia","producta","iNat:119923942",48.893638,-123.403266,"2022-05-31",NA,NA,"Derek Hilborn","false","research",NA
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","oregonensis","iNat:119923961",48.8983,-123.4069,"2022-05-29",NA,NA,"Derek Hilborn","false","research",NA
"Lottia persona",339143,"Lottia persona",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","persona","iNat:119925476",48.8961,-123.4105,"2022-05-30",NA,NA,"Derek Hilborn","false","research",NA
"Dermasterias imbricata",63382,"Dermasterias imbricata",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","","Asteropseidae","","","Dermasterias","imbricata","iNat:119925982",48.8949,-123.4102,"2022-05-31",NA,NA,"Derek Hilborn","false","research",NA
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:119926153",48.8925,-123.3912,"2022-06-01",NA,NA,"Derek Hilborn","false","research",NA
"Dermasterias imbricata",63382,"Dermasterias imbricata",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","","Asteropseidae","","","Dermasterias","imbricata","iNat:119926844",48.8946,-123.4095,"2022-05-31",NA,NA,"Derek Hilborn","false","research",NA
"Henricia",47665,"Henricia",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","","Echinasteridae","","","Henricia","","iNat:119929647",48.862204,-123.322391,"2022-04-22",NA,NA,"Dana","false","needs_id",41
"Acanthochitonina",372790,"Acanthochitonina",NA,"Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","","","","","","","","iNat:120211452",48.904045,-123.448928,"2022-05-19",NA,NA,"Catiemac","false","needs_id",4
"Megaptera novaeangliae",41566,"Megaptera novaeangliae",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","","Balaenopteridae","","","Megaptera","novaeangliae","iNat:120214799",48.869562,-123.308635,"2022-06-04",NA,NA,"","false","casual",1399
"Anthopleura elegantissima",52564,"Anthopleura elegantissima",NA,"Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","","Actinioidea","Actiniidae","","","Anthopleura","elegantissima","iNat:120232149",48.939251,-123.501288,"2022-06-04",NA,NA,"Kendall McLaughlin","false","research",NA
"Eudistylia vancouveri",84864,"Eudistylia vancouveri",NA,"Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","","Sabellidae","Sabellinae","","Eudistylia","vancouveri","iNat:120272886",48.8926,-123.3917,"2022-05-31",NA,NA,"Derek Hilborn","false","research",NA
"Apodichthys flavidus",67408,"Apodichthys flavidus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","","Pholidae","Apodichthyinae","","Apodichthys","flavidus","iNat:120376787",48.883787,-123.326524,"2022-06-03",NA,NA,"Jeannine Georgeson","false","research",NA
"Cnemidocarpa finmarkiensis",47807,"Cnemidocarpa finmarkiensis",NA,"Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","","Styelidae","","","Cnemidocarpa","finmarkiensis","iNat:120454703",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Hermissenda crassicornis",495552,"Hermissenda crassicornis",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","","Aeolidioidea","Myrrhinidae","","","Hermissenda","crassicornis","iNat:120454710",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Demospongiae",57736,"Demospongiae",NA,"Animalia","Porifera","","","Demospongiae","","","","","","","","","","","","iNat:120454711",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","needs_id",2
"Aeolidia papillosa",498116,"Aeolidia papillosa",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","","Aeolidioidea","Aeolidiidae","","","Aeolidia","papillosa","iNat:120454713",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Demospongiae",57736,"Demospongiae",NA,"Animalia","Porifera","","","Demospongiae","","","","","","","","","","","","iNat:120454714",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","needs_id",2
"Urticina grebelnyi",492672,"Urticina grebelnyi",NA,"Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","","Actinioidea","Actiniidae","","","Urticina","grebelnyi","iNat:120454719",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Lepidopsetta bilineata",183018,"Lepidopsetta bilineata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","","Pleuronectidae","Pleuronectinae","","Lepidopsetta","bilineata","iNat:120454720",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","needs_id",2
"Tritonia exsulans",253510,"Tritonia exsulans",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","","Tritonioidea","Tritoniidae","Tritoniinae","","Tritonia","exsulans","iNat:120454723",48.89291,-123.392805,"2022-06-05",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:120762700",48.862003,-123.348822,"2022-06-07",NA,NA,"Jackson W.F. Chu","false","research",NA
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:120851127",48.872238,-123.310837,"2022-06-08",NA,NA,"Dphill","false","research",4
"Melibe leonina",48455,"Melibe leonina",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","","Dendronotoidea","Tethydidae","","","Melibe","leonina","iNat:121016943",48.940799,-123.503227,"2007-11-09",NA,NA,"Karolle Wall","false","research",61
"Aurelia labiata",130235,"Aurelia labiata",NA,"Animalia","Cnidaria","","","Scyphozoa","Discomedusae","","Semaeostomeae","","","","Ulmaridae","Aureliinae","","Aurelia","labiata","iNat:121373885",48.994844,-123.58446,"2022-06-11",NA,NA,"Andrew Simon","false","needs_id",10
"Metacarcinus magister",63697,"Metacarcinus magister",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","","Metacarcinus","magister","iNat:121538466",48.871206,-123.314758,"2022-06-12",NA,NA,"Andrew Simon","false","research",10
"Acmaea mitra",47676,"Acmaea mitra",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Acmaeidae","","","Acmaea","mitra","iNat:121788421",48.880787,-123.318171,"2022-06-14",NA,NA,"Barbara Rennie","false","needs_id",1551
"Evasterias troschelii",84265,"Evasterias troschelii",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Evasterias","troschelii","iNat:121958788",48.949433,-123.478355,"2022-06-15",NA,NA,"Camryn Riccitelli","false","research",39
"Dermasterias imbricata",63382,"Dermasterias imbricata",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","","Asteropseidae","","","Dermasterias","imbricata","iNat:121959184",48.950612,-123.488037,"2022-06-15",NA,NA,"","false","research",105
"Evasterias troschelii",84265,"Evasterias troschelii",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Evasterias","troschelii","iNat:121959241",48.949497,-123.47843,"2022-06-15",NA,NA,"","false","research",95
"Ammodytes personatus",201784,"Ammodytes personatus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Trachinoidei","","","Ammodytidae","","","Ammodytes","personatus","iNat:121959374",48.950425,-123.487747,"2022-06-15",NA,NA,"","false","research",4
"Oligocottus maculosus",67629,"Oligocottus maculosus",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","","Psychrolutidae","Oligocottinae","","Oligocottus","maculosus","iNat:121959413",48.949478,-123.479142,"2022-06-15",NA,NA,"","false","research",7
"Clupea pallasii",117571,"Clupea pallasii",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Clupeiformes","Clupeoidei","","","Clupeidae","","","Clupea","pallasii","iNat:122068615",48.901445,-123.447053,"2022-06-16",NA,NA,"Catiemac","false","research",4
"Haminoea",49814,"Haminoea",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Cephalaspidea","","","Haminoeoidea","Haminoeidae","","","Haminoea","","iNat:122227715",48.901805,-123.44757,"2022-06-16",NA,NA,"Catiemac","false","needs_id",4
"Pagurus",48173,"Pagurus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","","Pagurus","","iNat:122228592",48.901722,-123.447608,"2022-06-16",NA,NA,"Catiemac","false","needs_id",4
"Lepidopsetta bilineata",183018,"Lepidopsetta bilineata",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","","Pleuronectidae","Pleuronectinae","","Lepidopsetta","bilineata","iNat:122229209",48.90187,-123.44777,"2022-06-16",NA,NA,"Catiemac","false","needs_id",4
"Diopatra",210218,"Diopatra",NA,"Animalia","Annelida","","","Polychaeta","Errantia","","Eunicida","","","","Onuphidae","Onuphinae","","Diopatra","","iNat:122229806",48.901787,-123.447587,"2022-06-16",NA,NA,"Catiemac","false","needs_id",4
"Caprelloidea",47627,"Caprelloidea",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Corophiida","Caprelloidea","","","","","","iNat:122432135",48.888385,-123.391137,"2022-06-18",NA,NA,"Dave Zeuss Cochrane","false","needs_id",4
"Syngnathus californiensis",117570,"Syngnathus californiensis",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Syngnathiformes","Syngnathoidei","","","Syngnathidae","Syngnathinae","","Syngnathus","californiensis","iNat:122432641",48.888395,-123.391105,"2022-06-18",NA,NA,"Dave Zeuss Cochrane","false","research",4
"Metridium",49069,"Metridium",NA,"Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","","Metridioidea","Metridiidae","","","Metridium","","iNat:122508073",48.889202,-123.391199,"2022-06-18",NA,NA,"Dave Zeuss Cochrane","false","needs_id",1430
"Pholis laeta",67362,"Pholis laeta",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","","Pholidae","Pholinae","","Pholis","laeta","iNat:122508398",48.889722,-123.390245,"2022-06-18",NA,NA,"Dave Zeuss Cochrane","false","research",1430
"Pandalus danae",154708,"Pandalus danae",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Caridea","Pandaloidea","Pandalidae","","","Pandalus","danae","iNat:122744213",48.892783,-123.393142,"2022-06-20",NA,NA,"Dave Zeuss Cochrane","false","research",4
"Nudibranchia",47113,"Nudibranchia",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","","","","","","","","","iNat:122745447",48.892851,-123.392979,"2022-06-20",NA,NA,"Dave Zeuss Cochrane","false","needs_id",4
"Strongylocentrotus droebachiensis",120070,"Strongylocentrotus droebachiensis",NA,"Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea","","Camarodonta","","Echinidea","Odontophora","Strongylocentrotidae","","","Strongylocentrotus","droebachiensis","iNat:122745450",48.89285,-123.393029,"2022-06-20",NA,NA,"Dave Zeuss Cochrane","false","research",2
"Myosotella myosotis",225386,"Myosotella myosotis",NA,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Eupulmonata","Ellobiida","","","Ellobioidea","Ellobiidae","Pythiinae","","Myosotella","myosotis","iNat:123637867",48.920207,-123.45093,"2022-06-26",NA,NA,"Kendall McLaughlin","false","needs_id",NA
"Orcinus orca",41521,"Orcinus orca",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","Delphinoidea","Delphinidae","","","Orcinus","orca","iNat:123719258",48.905549,-123.302915,"2022-03-27",NA,NA,"Liam Ragan","false","research",977
"Phocoenoides dalli",41446,"Phocoenoides dalli",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","Delphinoidea","Phocoenidae","","","Phocoenoides","dalli","iNat:123719259",48.91019,-123.315575,"2022-03-27",NA,NA,"Liam Ragan","false","research",959
"Lontra canadensis",41777,"Lontra canadensis",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","","Mustelidae","Lutrinae","","Lontra","canadensis","iNat:123719793",48.901841,-123.340571,"2022-03-27",NA,NA,"Liam Ragan","false","research",31
"Actinopterygii",47178,"Actinopterygii",NA,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","","","","","","","","","","iNat:123719794",48.901841,-123.340571,"2022-03-27",NA,NA,"Liam Ragan","false","needs_id",31
"Eumetopias jubatus",41755,"Eumetopias jubatus",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Otariidae","","","Eumetopias","jubatus","iNat:123719795",48.902676,-123.341082,"2022-03-27",NA,NA,"Liam Ragan","false","research",31
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:123719796",48.951943,-123.488773,"2022-03-27",NA,NA,"Liam Ragan","false","research",380
"Patellidae",51740,"Patellidae",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Patelloidea","Patellidae","","","","","iNat:123796020",49.013828,-123.573819,"2022-06-24",NA,NA,"","false","needs_id",NA
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:123797454",49.013849,-123.573331,"2022-06-24",NA,NA,"","false","research",123
"Saxidomus gigantea",130233,"Saxidomus gigantea",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","","Veneroidea","Veneridae","Callocardiinae","","Saxidomus","gigantea","iNat:123879873",48.898612,-123.408052,"2022-06-17",NA,NA,"","false","needs_id",9
"Leukoma staminea",333608,"Leukoma staminea",NA,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","","Veneroidea","Veneridae","Venerinae","","Leukoma","staminea","iNat:123879924",48.898699,-123.408074,"2022-06-17",NA,NA,"","false","needs_id",8
"Cyanea ferruginea",786996,"Cyanea ferruginea",NA,"Animalia","Cnidaria","","","Scyphozoa","Discomedusae","","Semaeostomeae","","","","Cyaneidae","","","Cyanea","ferruginea","iNat:123893599",48.899538,-123.404446,"2022-06-21",NA,NA,"Quinn Cunningham","false","research",1507
"Pisaster ochraceus",49699,"Pisaster ochraceus",NA,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:123905876",48.986583,-123.575835,"2022-06-22",NA,NA,"Quinn Cunningham","false","research",305
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:123934392",48.907067,-123.458834,"2022-06-24",NA,NA,"Andrew Simon","false","research",25
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:123934393",48.907067,-123.458834,"2022-06-24",NA,NA,"Andrew Simon","false","research",25
"Phoca vitulina richardii",117766,"Phoca vitulina richardii",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","Phocoidea","Phocidae","","","Phoca","vitulina","iNat:123934394",48.907067,-123.458834,"2022-06-24",NA,NA,"Andrew Simon","false","research",25
"Lontra canadensis",41777,"Lontra canadensis",NA,"Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Carnivora","","","","Mustelidae","Lutrinae","","Lontra","canadensis","iNat:123934413",48.941521,-123.504955,"2022-06-24",NA,NA,"Andrew Simon","false","research",25
"Balanus crenatus",117672,"Balanus crenatus",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","Thoracicalcarea","Balanomorpha","","","Balanoidea","Balanidae","","","Balanus","crenatus","iNat:123934552",49.013192,-123.573423,"2022-06-24",NA,NA,"Andrew Simon","false","needs_id",25
"Lottia",48752,"Lottia",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","","iNat:123934566",49.012715,-123.573043,"2022-06-24",NA,NA,"Andrew Simon","false","needs_id",25
"Lottia",48752,"Lottia",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","","iNat:123934617",49.014005,-123.573878,"2022-06-24",NA,NA,"Andrew Simon","false","needs_id",25
"Lottia",48752,"Lottia",NA,"Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","","Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","","iNat:123934618",49.013988,-123.57388,"2022-06-24",NA,NA,"Andrew Simon","false","needs_id",25
