"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:25597362",48.962442,-123.517822,"2019-05-05",NA,NA,"John D Reynolds","false","research",8
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:25597363",48.962619,-123.516936,"2019-05-05",NA,NA,"John D Reynolds","false","research",8
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:25599938",48.964231,-123.517661,"2019-05-05",NA,NA,"John D Reynolds","false","research",7
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:25599941",48.964175,-123.517617,"2019-05-05",NA,NA,"John D Reynolds","false","research",6
"Neckera douglasii",69912,"Neckera douglasii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","douglasii","iNat:25599943",48.964261,-123.517753,"2019-05-05",NA,NA,"John D Reynolds","false","research",6
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:25654989",48.964169,-123.517569,"2019-05-05",NA,NA,"John D Reynolds","false","research",6
"Brachytheciaceae",67859,"Brachytheciaceae",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","","","iNat:25654993",48.964175,-123.517569,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",5
"Polytrichum",67912,"Polytrichum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","","iNat:25654999",48.96225,-123.518714,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",6
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Rhabdoweisiaceae","","","Dicranoweisia","cirrata","iNat:25655372",48.898442,-123.407792,"2019-05-05",NA,NA,"John D Reynolds","false","needs_id",11
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:25655432",48.8954,-123.405136,"2019-05-05",NA,NA,"John D Reynolds","false","research",12
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:25658009",48.866692,-123.329269,"2019-05-05",NA,NA,"John D Reynolds","false","research",8
"Neckera menziesii",1149640,"Neckera menziesii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","menziesii","iNat:25658101",48.865156,-123.3322,"2019-05-05",NA,NA,"John D Reynolds","false","research",350
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:25658115",48.8667,-123.329283,"2019-05-05",NA,NA,"John D Reynolds","false","research",8
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:25658163",48.895011,-123.404839,"2019-05-05",NA,NA,"John D Reynolds","false","research",8
"Nogopterium gracile",518546,"Nogopterium gracile",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:25912216",48.888494,-123.378507,"2019-05-27",NA,NA,"Andrew Simon","false","research",103
"Anacolia menziesii",128572,"Anacolia menziesii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","","Bartramiaceae","","","Anacolia","menziesii","iNat:25912220",48.888494,-123.378507,"2019-05-27",NA,NA,"Andrew Simon","false","research",103
"Riccia fluitans",56415,"Riccia fluitans",NA,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Riccia","fluitans","iNat:27436616",48.990968,-123.570254,"2019-05-05",NA,NA,"Galiano observer","false","research",5
"Ricciocarpos natans",56422,"Ricciocarpos natans",NA,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Ricciocarpos","natans","iNat:27436617",48.990968,-123.570254,"2019-05-05",NA,NA,"Galiano observer","false","research",5
"Scleropodium obtusifolium",123794,"Scleropodium obtusifolium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","obtusifolium","iNat:29209487",48.887881,-123.339253,"2019-07-20",NA,NA,"Andrew Simon","false","research",33
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:30736679",48.87643,-123.339058,"2019-08-10",NA,NA,"Caitlin Robinson","false","research",24
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:31255165",48.910006,-123.374627,"2019-08-21",NA,NA,"","false","research",16
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:31257120",48.912453,-123.38662,"2019-08-21",NA,NA,"","false","research",12
"Dicranum",123120,"Dicranum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","","iNat:32125298",48.901153,-123.405533,"2019-05-04",NA,NA,"Jason Headley","false","needs_id",10
"Hypnum circinale",125464,"Hypnum circinale",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","circinale","iNat:32128769",48.901153,-123.405595,"2019-05-04",NA,NA,"Jason Headley","false","research",10
"Bryopsida",48372,"Bryopsida",NA,"Plantae","Bryophyta","","","Bryopsida","","","","","","","","","","","","iNat:32128773",48.901255,-123.405333,"2019-05-04",NA,NA,"Jason Headley","false","needs_id",10
"Dendroalsia abietina",55340,"Dendroalsia abietina",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Dendroalsia","abietina","iNat:32128785",48.901283,-123.405297,"2019-05-04",NA,NA,"Jason Headley","false","research",10
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:32128791",48.90109,-123.405333,"2019-05-04",NA,NA,"Jason Headley","false","research",30
"Orthotrichaceae",64086,"Orthotrichaceae",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","","","iNat:32128796",48.90137,-123.404982,"2019-05-04",NA,NA,"Jason Headley","false","needs_id",100
"Hypnales",67858,"Hypnales",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","","","","","","iNat:33435627",48.876975,-123.317673,"2019-09-20",NA,NA,"Quercus","false","needs_id",5
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:36154981",48.871958,-123.342752,"2019-11-02",NA,NA,"Andrew Simon","false","research",107
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:37136782",48.868478,-123.341347,"2019-12-30",NA,NA,"","false","research",25
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:37307666",49.011362,-123.574981,"2011-12-22",NA,NA,"T. Abe Lloyd","false","research",386
"Hylocomium splendens",122555,"Hylocomium splendens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomium","splendens","iNat:38433983",48.946071,-123.479285,"2020-02-08",NA,NA,"","false","research",48
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","iNat:38434070",48.946732,-123.479364,"2020-02-08",NA,NA,"","false","research",12
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:38434109",48.94694,-123.479587,"2020-02-08",NA,NA,"","false","research",64
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:38434222",48.946752,-123.479576,"2020-02-08",NA,NA,"","false","research",12
"Scapania bolanderi",123692,"Scapania bolanderi",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Cephaloziineae","","","Scapaniaceae","","","Scapania","bolanderi","iNat:38434406",48.946754,-123.479291,"2020-02-08",NA,NA,"","false","needs_id",48
"Scapania bolanderi",123692,"Scapania bolanderi",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Cephaloziineae","","","Scapaniaceae","","","Scapania","bolanderi","iNat:38435171",48.947264,-123.479559,"2020-02-08",NA,NA,"","false","research",12
"Dicranum",123120,"Dicranum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","","iNat:38438905",48.94656,-123.479444,"2020-02-08",NA,NA,"","false","needs_id",12
"Rhizomnium glabrescens",85421,"Rhizomnium glabrescens",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Rhizomnium","glabrescens","iNat:38440842",48.945428,-123.479468,"2020-02-08",NA,NA,"","false","research",32
"Rhizomnium",68068,"Rhizomnium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Rhizomnium","","iNat:38468514",48.947556,-123.479731,"2020-02-08",NA,NA,"","false","needs_id",12
"Kindbergia praelonga",1122172,"Kindbergia praelonga",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","praelonga","iNat:38468617",48.948423,-123.479716,"2020-02-08",NA,NA,"","false","needs_id",12
"Plagiothecium undulatum",123586,"Plagiothecium undulatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Plagiotheciaceae","","","Plagiothecium","undulatum","iNat:38468860",48.945162,-123.479686,"2020-02-08",NA,NA,"","false","research",48
"Dicranum",123120,"Dicranum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","","iNat:38472112",48.878612,-123.315318,"2020-02-09",NA,NA,"","false","needs_id",12
"Kindbergia oregana",120909,"Kindbergia oregana",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Kindbergia","oregana","iNat:38472146",48.878686,-123.315362,"2020-02-09",NA,NA,"","false","research",6
"Bryopsida",48372,"Bryopsida",NA,"Plantae","Bryophyta","","","Bryopsida","","","","","","","","","","","","iNat:38472156",48.878678,-123.315356,"2020-02-09",NA,NA,"","false","needs_id",6
"Hypnales",67858,"Hypnales",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","","","","","","iNat:38545286",48.872491,-123.312453,"2020-02-11",NA,NA,"","false","needs_id",8
"Pulvigera lyellii",1123491,"Pulvigera lyellii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Pulvigera","lyellii","iNat:39970006",48.931881,-123.453746,"2020-03-10",NA,NA,"Audrey Irvine-Broque","false","needs_id",4281
"Pseudisothecium cristatum",1262637,"Pseudisothecium cristatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","cristatum","iNat:40419899",48.871658,-123.311663,"2020-03-21",NA,NA,"Andrew Simon","false","needs_id",NA
"Antitrichia californica",67846,"Antitrichia californica",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Antitrichiaceae","","","Antitrichia","californica","iNat:40419911",48.871658,-123.31166,"2020-03-21",NA,NA,"Andrew Simon","false","research",NA
"Racomitrium aciculare",129655,"Racomitrium aciculare",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","aciculare","iNat:40419933",48.872077,-123.310965,"2020-03-21",NA,NA,"Andrew Simon","false","needs_id",NA
"Syntrichia",67916,"Syntrichia",NA,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","","iNat:41133906",48.965719,-123.552637,"2020-03-31",NA,NA,"Nancy","false","needs_id",179
"Entosthodon muhlenbergii",917753,"Entosthodon muhlenbergii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Funariales","","","","Funariaceae","","","Entosthodon","muhlenbergii","iNat:41788600",48.865719,-123.368222,"2020-04-09",NA,NA,"Andrew Simon","false","needs_id",NA
"Plagiothecium undulatum",123586,"Plagiothecium undulatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Plagiotheciaceae","","","Plagiothecium","undulatum","iNat:41879834",48.912382,-123.384047,"2020-04-10",NA,NA,"Lauren Magner","false","research",116
"Tortula muralis",123498,"Tortula muralis",NA,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Tortula","muralis","iNat:41881052",48.877219,-123.31885,"2020-04-01",NA,NA,"","false","research",263
"Scleropodium cespitans",67909,"Scleropodium cespitans",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","cespitans","iNat:41881707",48.910342,-123.375567,"2020-04-10",NA,NA,"Andrew Simon","false","needs_id",NA
"Scleropodium obtusifolium",123794,"Scleropodium obtusifolium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","obtusifolium","iNat:41881739",48.911064,-123.378953,"2020-04-10",NA,NA,"Andrew Simon","false","needs_id",37
"Pulvigera lyellii",1123491,"Pulvigera lyellii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Pulvigera","lyellii","iNat:42363910",48.871116,-123.346853,"2020-04-14",NA,NA,"Lauren Magner","false","research",44
"Neckera menziesii",1149640,"Neckera menziesii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","menziesii","iNat:42638536",48.865882,-123.367928,"2020-04-19",NA,NA,"Andrew Simon","false","needs_id",NA
"Neckera menziesii",1149640,"Neckera menziesii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","menziesii","iNat:42638537",48.864963,-123.367162,"2020-04-19",NA,NA,"Andrew Simon","false","needs_id",NA
"Racomitrium aciculare",129655,"Racomitrium aciculare",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","aciculare","iNat:42681977",48.912228,-123.386243,"2020-04-19",NA,NA,"Andrew Simon","false","needs_id",40
"Racomitrium aciculare",129655,"Racomitrium aciculare",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","aciculare","iNat:42681978",48.912228,-123.386243,"2020-04-19",NA,NA,"Andrew Simon","false","needs_id",40
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:42682020",48.914688,-123.38878,"2020-04-19",NA,NA,"Andrew Simon","false","needs_id",NA
"Lewinskya rupestris",589145,"Lewinskya rupestris",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Lewinskya","rupestris","iNat:42826197",48.977697,-123.567468,"2020-04-21",NA,NA,"Andrew Simon","false","needs_id",20
"Neckera menziesii",1149640,"Neckera menziesii",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","menziesii","iNat:42826201",48.972832,-123.561315,"2020-04-21",NA,NA,"Andrew Simon","false","research",NA
"Hypnum cupressiforme",163992,"Hypnum cupressiforme",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","cupressiforme","iNat:42826205",48.979261,-123.568419,"2020-04-21",NA,NA,"Andrew Simon","false","research",NA
"Hypnum cupressiforme",163992,"Hypnum cupressiforme",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","cupressiforme","iNat:42826207",48.979277,-123.568482,"2020-04-21",NA,NA,"Andrew Simon","false","research",NA
"Claopodium",67870,"Claopodium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Claopodium","","iNat:43252906",48.869855,-123.346581,"2020-04-24",NA,NA,"Andrew Simon","false","needs_id",62
"Mnium spinulosum",124391,"Mnium spinulosum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Mnium","spinulosum","iNat:43252975",48.86829,-123.342872,"2020-04-24",NA,NA,"Andrew Simon","false","research",NA
"Funaria hygrometrica",120000,"Funaria hygrometrica",NA,"Plantae","Bryophyta","","","Bryopsida","","","Funariales","","","","Funariaceae","","","Funaria","hygrometrica","iNat:43253038",48.86615,-123.339526,"2020-04-24",NA,NA,"Andrew Simon","false","needs_id",44
"Imbribryum miniatum",538114,"Imbribryum miniatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","miniatum","iNat:43253108",48.866805,-123.342734,"2020-04-24",NA,NA,"Andrew Simon","false","needs_id",26
"Crumia latifolia",161177,"Crumia latifolia",NA,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Crumia","latifolia","iNat:43505768",48.865594,-123.350134,"2020-04-25",NA,NA,"Andrew Simon","false","research",25
"Grimmia pulvinata",56117,"Grimmia pulvinata",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Grimmia","pulvinata","iNat:43616296",48.866024,-123.349607,"2020-04-25",NA,NA,"Andrew Simon","false","needs_id",28
"Lepidozia reptans",123769,"Lepidozia reptans",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Lophocoleineae","","","Lepidoziaceae","Lepidozioideae","","Lepidozia","reptans","iNat:44093042",48.869651,-123.340888,"2020-04-27",NA,NA,"Andrew Simon","false","research",183
"Scapania bolanderi",123692,"Scapania bolanderi",NA,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Cephaloziineae","","","Scapaniaceae","","","Scapania","bolanderi","iNat:44214969",48.869651,-123.340888,"2020-04-28",NA,NA,"Andrew Simon","false","needs_id",50
"Plagiothecium laetum",123563,"Plagiothecium laetum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Plagiotheciaceae","","","Plagiothecium","laetum","iNat:44439264",48.958143,-123.51147,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Bryum erythroloma",159529,"Bryum erythroloma",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","erythroloma","iNat:44442516",48.947706,-123.501681,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Racomitrium varium",167696,"Racomitrium varium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","varium","iNat:44451273",48.947703,-123.501681,"2020-04-30",NA,NA,"Andrew Simon","false","research",NA
"Aulacomnium androgynum",124384,"Aulacomnium androgynum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Aulacomniales","","","","Aulacomniaceae","","","Aulacomnium","androgynum","iNat:44459076",48.979632,-123.537323,"2020-04-30",NA,NA,"Andrew Simon","false","research",35
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Rhabdoweisiaceae","","","Dicranoweisia","cirrata","iNat:44459078",48.979632,-123.537323,"2020-04-30",NA,NA,"Andrew Simon","false","research",35
"Schistidium maritimum",168578,"Schistidium maritimum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Schistidium","maritimum","iNat:44459094",48.979095,-123.535785,"2020-04-30",NA,NA,"Andrew Simon","false","research",NA
"Plenogemma phyllantha",1123493,"Plenogemma phyllantha",NA,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Plenogemma","phyllantha","iNat:44459097",48.97909,-123.535518,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:44459107",48.978769,-123.53508,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",68
"Scleropodium obtusifolium",123794,"Scleropodium obtusifolium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","obtusifolium","iNat:44459111",48.978952,-123.535287,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Imbribryum miniatum",538114,"Imbribryum miniatum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","miniatum","iNat:44459120",48.97836,-123.534533,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",64
"Epipterygium biauritum",1458560,"Epipterygium biauritum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Epipterygium","biauritum","iNat:44459129",48.979153,-123.537225,"2020-04-30",NA,NA,"Andrew Simon","false","research",NA
"Fissidens crispus",67883,"Fissidens crispus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Fissidentaceae","","","Fissidens","crispus","iNat:44517750",48.958316,-123.509257,"2020-04-30",NA,NA,"Andrew Simon","false","research",55
"Scleropodium obtusifolium",123794,"Scleropodium obtusifolium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","obtusifolium","iNat:44569613",48.97865,-123.535939,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Brachythecium frigidum",123270,"Brachythecium frigidum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Brachythecium","frigidum","iNat:44569633",48.977758,-123.536367,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Racomitrium varium",167696,"Racomitrium varium",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","varium","iNat:44569638",48.978422,-123.535357,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Plagiomnium insigne",122705,"Plagiomnium insigne",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:44569692",48.958115,-123.509314,"2020-04-30",NA,NA,"Andrew Simon","false","research",145
"Brachythecium frigidum",123270,"Brachythecium frigidum",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Brachythecium","frigidum","iNat:44569709",48.958115,-123.509314,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",145
"Leucolepis acanthoneura",120870,"Leucolepis acanthoneura",NA,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Leucolepis","acanthoneura","iNat:44569717",48.958115,-123.509314,"2020-04-30",NA,NA,"Andrew Simon","false","research",145
"Atrichum",55334,"Atrichum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Atrichum","","iNat:44569730",48.958115,-123.509314,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",145
"Atrichum undulatum",124155,"Atrichum undulatum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Atrichum","undulatum","iNat:44569736",48.95843,-123.507275,"2020-04-30",NA,NA,"Andrew Simon","false","needs_id",NA
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Rhabdoweisiaceae","","","Dicranoweisia","cirrata","iNat:44576078",48.948293,-123.502148,"2020-04-30",NA,NA,"Andrew Simon","false","research",NA
"Brachythecium albicans",123771,"Brachythecium albicans",NA,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Brachythecium","albicans","iNat:44787086",48.867538,-123.339021,"2020-05-03",NA,NA,"Andrew Simon","false","research",170
"Tortula muralis",123498,"Tortula muralis",NA,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Tortula","muralis","iNat:44816893",48.869853,-123.319593,"2020-05-03",NA,NA,"Andrew Simon","false","research",NA
"Ceratodon purpureus",123117,"Ceratodon purpureus",NA,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Ceratodon","purpureus","iNat:44818750",48.869636,-123.320164,"2020-05-03",NA,NA,"Andrew Simon","false","needs_id",NA
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",NA,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:44826721",48.869484,-123.320011,"2020-05-03",NA,NA,"Andrew Simon","false","research",5
"Funaria hygrometrica",120000,"Funaria hygrometrica",NA,"Plantae","Bryophyta","","","Bryopsida","","","Funariales","","","","Funariaceae","","","Funaria","hygrometrica","iNat:44831576",48.869442,-123.320044,"2020-05-03",NA,NA,"Andrew Simon","false","research",NA
"Racomitrium aciculare",129655,"Racomitrium aciculare",NA,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","aciculare","iNat:44843049",48.869711,-123.320389,"2020-05-03",NA,NA,"Andrew Simon","false","needs_id",NA
